uuid,closeness_centrality,name,investor_types,most_common_invest_type
3e1b7c60-ee34-f61f-2166-356664a83b7a,0.16788857893089706,Information Technology Ventures,venture_capital,series_b
82130634-531b-61df-73eb-2e4ae45b57ca,0.21766534864740358,Worldview Technology Partners,venture_capital,series_b
29354954-3ebe-3d88-7fe2-c27c4ab38ff9,0.1981124939408348,Delta Air Lines,,post_ipo_debt
9ec60f0b-348b-68eb-8c99-51e59be50ea3,0.1981124939408348,United Airlines,,corporate_round
a24f99a3-75fe-0d80-1573-c77937ff23b0,0.17390458913553564,Michael Lazerow,"investment_partner,angel",seed
c0d0e5c7-0741-6dd5-e48a-917790db9136,0.18991503343288393,Activate Venture Partners,micro_vc,series_a
ce8c5955-f1e8-9db2-6287-35005cf3352a,0.17877978499736055,Pattillo Investments,venture_capital,series_a
16e26699-e935-13cb-b33f-bb01246af6db,0.17739996300994557,National Bank Financial,investment_bank,post_ipo_equity
91660dc8-978e-137d-1cb1-13b781fb0895,0.18618882156891484,TD Securities,investment_bank,debt_financing
5ae5b148-7bdf-d8cd-66b4-798b1c6ec88b,0.18307419686378587,Nedamco Capital,venture_capital,series_b
ab49c193-63c6-680b-7930-8f40e9f55a19,0.2406398326998256,JP Morgan Chase,investment_bank,series_unknown
da1c91a0-7926-21a4-a9d6-477b3959ae74,0.20635310269960175,CentroCredit Bank,,debt_financing
6e022f32-d2f9-54ac-11d3-1507e9bc0486,0.1639886032823762,Baxalta Ventures,corporate_venture_capital,series_a
d9b36f92-b383-395d-2bfa-f0c1ee1a3994,6.658676255160474e-05,ALSTIN Capital,venture_capital,seed
62221fbb-5105-c634-8e7a-d5053c6b6ce9,6.658676255160474e-05,Crossventures,venture_capital,series_unknown
b13a1695-ecae-6214-0b52-c4412061c94b,0.20700034653470173,Times Internet,,series_a
6b10fc87-463c-4373-938f-7f11198d8d68,0.19094322126046923,SenseAI Ventures,venture_capital,series_unknown
888582f5-23cf-226e-1457-964ac6bf5237,0.00013317352510320947,The Export-Import Bank of Korea,government_office,debt_financing
585ee43d-2615-8cd1-ad1d-9bd319ce24d1,8.87823500688063e-05,Korea Trade Insurance Corporation,,debt_financing
58737023-2a6f-7550-c99f-32355e2bf218,0.0,Creades AB,private_equity_firm,post_ipo_equity
05f3cee9-59a0-591f-66b0-7f1f268b5bc6,0.0,Cava Capital,micro_vc,series_a
73a50918-e609-54ae-326e-b421d5b20544,0.23288161530105025,JAFCO Asia,venture_capital,series_b
539cc3fe-7360-9018-ebe5-4c8d03af90e5,0.21259768116864472,NCD,,series_b
c1cee8d9-96a0-4158-a6e9-079e07832c56,0.16830375934247271,F. A. Sharf & Co.,family_investment_office,pre_seed
2942e350-183f-abdc-be92-12bbc219bf0b,0.21429210330528356,HDFC Bank,,debt_financing
dac2353a-294f-1939-958b-de1a9be4168d,0.1870081914768561,State Bank of India,investment_bank,debt_financing
165cf539-3062-af1e-e124-12746b13f800,0.16830375934247271,Bank of India,,debt_financing
94daa5ef-2b76-2572-0d71-aba23a65d808,0.11554044038312382,Photon Future,,series_b
2ec8f6c0-aa66-4336-a86f-0aae7b0472c2,0.13620079086251388,European Commission,government_office,grant
ab62022a-c8e2-4b63-8962-f75484f80a0e,0.0,White Collar,,angel
aaa50b29-a213-359e-cbf4-59203fbc3699,0.20053411716043337,Accretive LLC,private_equity_firm,series_a
59307a11-3eb2-be87-4b1c-7a64ab00192d,0.1847397430509254,Harbert Growth Partners,"private_equity_firm,venture_capital",series_b
5838e231-d2de-4079-31b5-c4e181da7c3b,0.2204358051460408,The Aurora Funds,venture_capital,series_a
2dac3586-428c-da64-52a2-ab2ea2dde4ef,0.2245322589712456,Chase Capital Partners,investment_bank,series_unknown
4d8a94c3-7f53-99a1-ebd0-225fb4e42371,0.14509573083439742,Stonehenge Growth Capital,venture_capital,series_unknown
f2c9636c-d1b5-f42e-a594-2cceec39f952,0.11372439763927869,German Media Pool,venture_capital,series_unknown
0cf83157-f7f1-fd5a-148d-a57060f22e5d,0.2379189562629083,AOL,,series_unknown
0d33753d-a1d4-1b5e-7dae-b4c4a046513c,0.24676097168983904,Morgan Stanley,investment_bank,private_equity
3e683191-c38b-5166-9ae3-8bfc3b975859,0.21054240582865397,Wells Fargo,investment_bank,grant
e0b05ea2-933f-0c08-0f8e-773cb36117b5,0.0,Align Capital Partners,private_equity_firm,series_unknown
5ffe727e-0b6f-aa7b-7831-39e8c56fbba4,0.22634662570650835,Alloy Ventures,venture_capital,series_a
4807638b-690f-92dd-f79e-6d4841d4c60a,0.21522390017705276,Walden Riverwood Ventures,venture_capital,series_b
e0906c05-fae5-9591-ba5f-2142d8b0065a,0.2677465755952295,Cisco,venture_capital,series_c
933d5416-f426-000f-4bfd-ebebadc23dcf,0.19762710035313943,WGG International,,series_unknown
586629ea-edec-4564-aeac-37c0c2a73289,0.19762710035313943,Milestone Trustee Services,venture_debt,debt_financing
e83b8f68-8bc9-6b56-220c-0ffbd470b931,0.22882591498729676,Dell,,series_unknown
459b0b0d-eae2-e063-6f65-69e85c913348,0.18636408059999973,Mucker Capital,accelerator,seed
9f9e3eec-1423-603d-075b-71cb7e3d47fe,0.15444106271613636,TNG FinTech Group Inc.,venture_capital,seed
eb3b4129-aed2-137a-b3fe-e848e4fd353b,0.2113289647170537,Kaszek Ventures,venture_capital,series_a
e771e6d4-24ae-aa8b-b5e3-e4470b7744bc,0.18506155510730965,Bamboo Capital Partners,private_equity_firm,private_equity
8d587b2c-2aeb-99ef-37cb-9529fab83ef1,0.00021307764016513517,eCompanies,incubator,series_a
3543d135-7762-0d28-2d6a-a280cf38b019,0.0001775647001376126,TMCT Ventures,private_equity_firm,series_unknown
41720f6f-aa97-d98e-ce1f-8597c1773e4a,0.21034414061490733,Texas Instruments,,series_b
7e84032f-76c2-84dc-6fce-9a0d41127f58,0.13368428248060873,Verdane,"private_equity_firm,venture_capital",series_unknown
358a23c6-0ea4-ce06-20ae-31d8d153fae8,0.11372439763927869,Cristina Stenbeck,"investment_partner,angel",series_unknown
d1a88211-1525-02b4-ab5b-5887d56bf325,0.21893447055959755,Tudor Investments,venture_capital,series_a
6a99373e-4f20-821f-9ca2-2b466efc3373,6.658676255160474e-05,Five Elms Capital,"private_equity_firm,venture_capital",series_unknown
57ea262f-c483-8b89-3619-d04dc7e5154b,0.19661902639747184,Jungle Ventures,venture_capital,series_a
d794620c-457d-6935-0b98-a558988d301e,0.19519600671237058,C31Ventures,venture_capital,seed
35f26b49-c20c-096a-9723-f41f745d1a43,0.21974075732939125,Binny Bansal,"investment_partner,angel",seed
a5078bf8-6266-7be6-e833-520d9ffa79f8,0.20576334136963856,ALLVP,"micro_vc,venture_capital",series_a
6c4bfb08-9587-d869-5cae-ed58d8304569,0.1620002712010709,Coca-Cola Enterprises,,series_unknown
2c6bc319-af96-ad55-2984-d26157c03920,6.658676255160474e-05,Jim Sohr,angel,series_b
d0ddcd16-b676-4623-b1b8-5e84b7b37c1c,6.658676255160474e-05,Brighton Park Capital,venture_capital,series_a
994a30f7-75dc-a0e2-32ea-1e03f6c5c408,0.21956352917548105,Cathay Innovation,venture_capital,series_b
07a6e52d-6b2c-2519-ea0f-04c62cde44bc,0.23485300686292257,Rakuten,,series_b
faf3a4cf-14ce-abc3-2f84-6a30f682f323,0.23150153025687978,Lakestar,venture_capital,series_a
4b80b3bf-ca2e-433e-8c65-eae351529ae8,0.19667673410169523,Mubadala Capital | Ventures Europe,venture_capital,series_b
5fbf183e-1549-c5a4-e93d-3976a7a82cb0,0.00019976028765481422,IIFL Asset Management,venture_capital,series_unknown
4706dfe1-9637-d568-7c56-772988329fe8,0.00019976028765481422,Turtle Entertainment,,series_unknown
dd07a141-7eec-bd85-884f-f3117360764e,0.00019976028765481422,Rajeev Chitrabhanu (MAGNETIC),angel,seed
acbc95dd-2de2-d150-934f-8004e6f59a59,0.22190698687027505,Nomura International,investment_bank,series_unknown
fd0c6051-176b-b3a6-2124-b071945d3b02,0.2204246497701573,Notion Capital,venture_capital,series_a
3b04e95f-453a-03c7-7981-45b99895f623,0.20449781881185913,Tola Capital,venture_capital,series_a
ef8b41a2-2b87-4a7a-982e-369274d4c003,0.1599567136770604,Allied Irish Banks,"government_office,investment_bank",debt_financing
c6cc1056-c1f7-f512-fdfb-1ef723fb52b6,0.18405667829212735,Signatures Capital,micro_vc,series_unknown
774d2de4-56d9-641e-2c6a-d8378b40a5da,0.0,Paine Schwartz Partners,private_equity_firm,private_equity
d656d52a-8324-322a-278a-632b82bdef2b,0.16833953474591562,Crédit Agricole,,series_unknown
46e148f0-2f76-653a-a76e-06bcdf9f33c1,0.2044834182330967,Seventure Partners,venture_capital,series_a
6f01d892-309a-732c-bc8f-e58b20337d27,0.16332450754745934,Banque Populaire Atlantique,,series_a
af713f68-e74a-2bc7-9d7b-ce132e04783c,0.18071574698820428,CLSA,venture_capital,series_a
eaac93f2-4517-5e11-d5e9-6ba1b6050601,0.16067362469228647,JW Asset Management,venture_capital,series_a
a85a4dd7-b611-434f-ac3f-1fd20b43474d,0.16351764586703682,Canopy Rivers,venture_capital,seed
2c5757f9-e65d-012a-6304-7df86e1ab05c,0.0,Mars,,corporate_round
2f6de69e-70b1-488d-989e-053afb5853ce,0.0,SDS Capital Partners,,post_ipo_equity
9267615a-599f-4227-67f1-fd20405b1245,0.0,Rainmaker Ventures,venture_capital,series_unknown
6e88d72e-5b6b-1ede-1768-9b1f1bde515b,0.19076342538357613,Signet Healthcare Partners,venture_capital,series_b
a789fc7d-2ff6-3413-e12d-c4fd7131bcb0,0.12132196790661227,BrownSavano Direct Capital Partners,venture_capital,series_b
85aacb99-d9ce-2150-b222-0e7c2fc823b0,0.12132196790661227,Link Ventures,micro_vc,seed
d71d43b8-b4bd-f377-b8a4-aa6c6defeaa8,0.14430497256106525,Second Alpha Partners,secondary_purchaser,series_b
ad6a9773-b23c-d6c9-f318-0aa977ee4bf9,0.0,Corus Entertainment,,series_c
4f34520e-9f75-9e83-79c2-320c4c654719,0.2083818343156653,TAL Education Group,,series_c
4861a31b-0aff-2ad3-2d94-f1fb98108b8a,0.21671233851351776,Fosun International,venture_capital,series_b
0787a4c9-0b94-490c-d0a4-4a7ef5ad7091,0.23195767876148649,Jumei,,debt_financing
cb2cf654-1a78-d938-35ee-aa38e63f1303,0.18014025483501286,Merck Capital Ventures,venture_capital,series_b
0a800498-a089-2c63-a547-49300041862e,0.18641193579488116,Mahindra Rise,,series_c
48fce603-ffd8-9ec2-15d2-178864ce3200,0.18078700418309024,Blue Hill Partners,venture_capital,series_a
2a446a68-7251-4c99-a4a9-4ccd82b97684,0.0,Waste Resources Fund (WRF),,grant
4ec673e6-b177-057c-1c33-f5f2ebef05cd,0.0,Aquarius Equity Partners,venture_capital,series_unknown
ea05136b-2138-2720-fa1a-66f1b8705698,0.0,Polo Resources,,undisclosed
29717b42-6db1-eb80-08af-42126069fe14,0.17507541668809815,BIA Digital Partners,venture_capital,series_unknown
7f5d8bcd-5e3d-97ec-281d-8e176c7c8330,0.17842459822149737,CSC,,corporate_round
6f7cbe1f-00a0-4577-b5fc-c24e0aa48fbf,0.0,Rigby Private Equity,private_equity_firm,series_unknown
433daf55-743d-796f-d5b2-2eba0c17679e,0.0,Michaelson Capital Partners,venture_capital,series_unknown
76eeaf74-2ad1-9af4-f18c-48cb4d24164c,0.20084851367363074,Ashish Tulsian,angel,seed
572a04d7-5bc4-dd42-8144-f140689aa64a,0.20084851367363074,Sandeep Tandon,"investment_partner,angel",seed
6034d40c-1d85-7bae-7f20-0b9fa7c12adb,0.20084851367363074,Tracxn,,seed
b142e69e-ba30-f3b6-39fd-ea11e2abba4d,0.20084851367363074,WaterBridge Ventures,micro_vc,seed
77180283-27f0-e51e-9f6a-e36df91a4505,0.24092600762117336,Steadview Capital,"private_equity_firm,venture_capital",series_b
c1df465d-4da4-6918-8def-4e43a646e133,0.0,TCA Global Master Credit Fund,investment_bank,post_ipo_debt
692885b4-93d7-d5c8-5b6b-dbfecf0b5e27,0.0,Investment AB Latour,private_equity_firm,private_equity
d0649c39-d492-6082-6adf-3096c01b9972,0.2152026329932408,Oxford Finance LLC,private_equity_firm,debt_financing
ef2e2136-ab0c-9905-7e1d-504a44a0afb7,0.0,Gray Matters Capital,venture_capital,seed
b032ff0e-0e9e-793a-d651-fa69896b86f8,6.658676255160474e-05,Three Hills Capital Partners,"private_equity_firm,venture_capital",private_equity
2ec54d7d-73d8-9d52-8505-3d46786934bc,0.20943388829345805,Ventech,venture_capital,series_a
96cfbebf-57e3-da14-070d-c1f99af147bc,0.00013317352510320947,Crede CapitalGroup,private_equity_firm,post_ipo_equity
1b0eb3e2-57f7-4f23-8f45-ffffaa05338f,0.00013317352510320947,Pradeyrol Development,,post_ipo_equity
174c091d-6884-7eee-61a5-61458c635a16,0.2091824368727671,One Peak Partners,private_equity_firm,series_unknown
0b8b117f-b883-dc3d-c461-4af7a904f484,0.0,Nichimen America,,series_unknown
1e27e0d8-1cad-e13f-b615-f8a3f89e2b80,0.0,Yellow Point Equity Partners,private_equity_firm,private_equity
fe906ab3-b8b0-099a-a67f-190957d4ba2e,0.18991503343288393,Dewan Housing Finance,,series_a
b0a1d000-4a7a-e468-7303-502939971185,0.21058312182281924,Northern Arc,,debt_financing
b0d3aba8-4041-6a0f-bce0-4e341d3783da,0.18991503343288393,GenNext Ventures,venture_capital,seed
387bd749-10f5-65c8-a709-8d22766e9066,6.658676255160474e-05,Arborview Capital,micro_vc,private_equity
b960b749-4d16-b89b-cd66-621cd00cec5b,6.658676255160474e-05,DFW Capital,private_equity_firm,private_equity
fef85fa0-dbe6-005a-f99e-5b39166a6dd2,0.0,Nistec,,post_ipo_debt
bdb89d4d-6960-67bc-b1a2-2853681ebf62,6.658676255160474e-05,CapHorn Invest,venture_capital,series_a
dcd3697b-3869-4339-d368-8885f2ff45f6,0.0,CapitalWorks,hedge_fund,private_equity
9479d2af-8773-db74-3a9b-0e5ea36d7394,0.17514581574583593,Sid R. Bass Associates,venture_capital,series_b
a2446b5e-2c49-8d15-6304-cbbcbb25fc52,0.21403411669409567,Advent International,private_equity_firm,private_equity
102129ce-5759-569f-f553-a56309279015,0.2024636294319006,USAA,corporate_venture_capital,series_a
9445146b-42b2-625e-4a2e-e1293328f4ee,0.0,GF Xinde Investment Management,investment_bank,series_a
1bc1bffa-dcb9-a3d7-033b-fce4a5d7ecee,0.2105474944668613,Xenia Venture Capital,angel_group,series_a
6d680af8-48ff-71c4-05af-1309d0f58ea5,0.22595913634649412,Permira,private_equity_firm,private_equity
26a9ec60-d5b3-1873-cb5f-e417662c1f18,0.16136410520443054,Rev1 Ventures,"corporate_venture_capital,venture_capital",seed
d1ce0141-2c7d-74ee-f526-74da201dc298,0.22143317616650282,Pritzker Group Venture Capital,venture_capital,series_b
ed5d871e-1c13-4333-2703-f04118ee2d06,0.20348989917230523,Draper Triangle,venture_capital,series_a
ec248469-a81e-9564-1e87-216de6329bfe,0.18337092604387537,CDC Enterprises,"government_office,venture_capital",series_unknown
e0508c36-a813-47f9-baf8-1a1e23c8c048,0.00019976028765481422,Tongfang Venture Capital,,angel
d48629de-1015-4937-b732-26fbcfed8951,0.00019976028765481422,Daosi Intelligent Technology,,series_a
d1b12a14-a87a-4301-81b6-8a9e6e1017fc,0.00019976028765481422,Qingwang Holdings,private_equity_firm,series_b
1dfaf6a1-825f-47f3-9392-6f763b098078,0.00019976028765481422,sxw100.com,,undisclosed
516f920a-6c0c-2f77-a940-79202eb07cae,0.20141039913914702,Union Grove Venture Partners,private_equity_firm,series_b
ddc159ad-7007-1f51-9878-92dd4f1310c8,0.2358065826696908,Thomvest Ventures,venture_capital,series_a
d02f166d-c4f4-133d-0923-16866bfa5bea,0.21270149876859035,Sky UK,,series_unknown
97832dfb-e366-2984-5a64-5febb983f90f,6.658676255160474e-05,Sweet Capital,venture_capital,seed
4ca6cfbe-0eba-2bb5-88a7-d4c00235bd7d,0.2243529986238736,Third Rock Ventures,venture_capital,series_a
7169d111-2d62-37e5-de52-b9b321cd8848,0.20458906959996215,KTB Ventures,venture_capital,series_b
449f82bf-b220-87e0-41c9-ef5160013834,0.22891009521669087,Time Warner Investments,"corporate_venture_capital,venture_capital",series_b
843f49e2-0177-6b6b-8590-86e5ec69ccda,0.18993573713215714,BioScience Managers Limited,private_equity_firm,series_unknown
1c8a1b28-d985-21eb-08f5-4374ac4f8088,0.0,Victory Square,accelerator,pre_seed
8289950a-d39f-13da-8c27-323fb3af7445,0.19356091595712543,Harvest Global Investments,corporate_venture_capital,series_b
57a95271-b084-a301-91b4-4fa0dc2df4ed,0.1661181629558244,OPT Ventures,venture_capital,series_unknown
2f808cd2-93fd-6766-22b2-b89dea3648e8,0.1550816688367434,Kjölfesta,venture_capital,series_a
60c4a978-5645-2e68-69eb-83bfabf9b9d1,0.1550816688367434,Frumtak Ventures,"government_office,venture_capital",seed
c1c99f99-23dc-468e-af96-2bdb636e1df7,0.17539972181303884,Velocity Capital Fintech Ventures,venture_capital,series_a
7e93d8e0-766d-b212-11d8-cdebaff58372,0.19146781360865064,Industrifonden,venture_capital,series_unknown
3a30386f-fc0f-614c-3e87-b53847418f20,0.164561697556839,Technology Development Fund,"government_office,venture_capital",grant
91ef44ce-6f3f-8a73-8753-9717f69872c2,0.1550816688367434,Swedbank,investment_bank,series_unknown
feddaf59-ea6d-c0f3-f441-290e0279d0ee,0.1550816688367434,UniCredit EVO,venture_capital,series_unknown
36be32c5-1526-44c4-8b4e-6034b716a387,0.1550816688367434,Islandsbanki,,series_unknown
107b52a9-4a06-565e-c10a-f6021738d97a,0.0,IMG Worldwide,,series_b
4c25e504-81fc-0fdd-cd25-57a9fee990e1,0.0,Gauge Capital,venture_capital,series_unknown
8230f9e3-ed8d-a040-41fc-acd51dfb5531,0.21232822910125737,Adara Ventures,venture_capital,series_a
573d030e-1189-9a12-86f0-96c1645a1df6,0.19540617266473134,ImmobilienScout 24,,series_unknown
476ba5a1-9187-c95f-fd1a-60ba16ebbb22,0.2239895758399256,Emtek Group,,undisclosed
ca5fa4c4-c30b-64f0-7ef3-8afac26c41f5,0.20900176539829626,Square Peg Capital,venture_capital,series_a
e3f45762-3597-d85b-bd67-15c5f960c3af,0.0,Internet Attitude,"micro_vc,venture_capital",seed
e5c42bcc-71b4-0857-8782-ffae92a45eae,0.20173222294806722,Dell EMC,,series_c
d0165c18-dcbc-308b-0f67-5ac27ee42121,0.2010060819023602,GX Capital,venture_capital,series_a
3ef0b4a2-95d7-ade7-9423-4a3351ca0afc,0.1590426586257419,Jinjiang International,,series_e
d6bcfaa2-0eed-c336-4269-7c66aaff3ad0,0.1590426586257419,Huace Film & TV,,series_c
d67ec074-76f3-9fac-bb1a-a086737ac8b5,0.1590426586257419,Fullshare Holdings,,undisclosed
22d43bb4-9e3b-c878-1b77-6f08e4c24808,0.0,Afinum,private_equity_firm,private_equity
fe217639-0012-e042-fa31-dd7fe15abd81,0.0,Scope Capital Advisory,venture_capital,series_unknown
bfad96cd-0f22-856c-101b-16a23216f90b,0.24117279653294169,Sofina,family_investment_office,series_c
959cb606-3a54-bf70-a50e-8049ebb781be,0.21565546685397666,Chan Zuckerberg Initiative,,grant
da4b9b45-64c3-7141-91db-98fb98000dcc,0.21381347921278224,Aarin Capital,venture_capital,series_a
6bc63a55-60c3-91bc-c059-2c60bf916de3,0.22733305280705604,Qatar Investment Authority,government_office,private_equity
65fd29cd-9545-15dd-60c4-1b86eaf0e8a3,8.87823500688063e-05,Fuji Startup Ventures,venture_capital,series_unknown
198457e8-82e8-27a3-083c-a2730db5c3c6,0.00013317352510320947,PR Times,,series_unknown
816dd7e5-89b1-92cc-c0bd-8823284734c9,0.0,Alium Capital,micro_vc,series_a
de90861d-bf2a-8736-557a-adfad66b35f6,8.87823500688063e-05,Bowmark Capital,private_equity_firm,private_equity
87ff9e8f-4868-7c3d-cc02-354bd9cd31b6,0.0,Octalfa,venture_capital,series_unknown
db3aaf57-035f-0078-ed9c-b3394b36fe96,0.00013317352510320947,SRI Capital,micro_vc,seed
f85a742a-3683-4432-086d-d63830b902d2,8.87823500688063e-05,Emerald Media,corporate_venture_capital,series_b
55fcd935-8088-9858-be82-e48d2d731081,0.19637967952133425,Peepul Capital LLC,private_equity_firm,private_equity
30af8d29-d198-2f6c-daaa-55c6159ef5ef,0.0,Quad-C Management,private_equity_firm,private_equity
722e2eab-2b4a-bd02-5bd7-a04b61d8c8df,0.2104661057613101,Alto Invest,"private_equity_firm,venture_capital",series_a
d420cb3c-c5c2-df2a-63db-4850847570c8,0.22667644827265457,Bpifrance,"government_office,investment_bank",series_unknown
2763d4c5-f17f-4f77-980e-9a81dc69aacf,0.23786698477913842,Highland Europe,venture_capital,series_b
5e9b9b8a-6050-cf4f-7255-7a80f2f39f6b,0.16042212370525363,Milestone Capital China,hedge_fund,series_a
5517bcd2-7cbf-4187-873c-b832dca59c6d,0.17916954779964187,VMS Asset Management,"private_equity_firm,syndicate",series_c
a90a2792-7fc3-c23e-836b-7b6271ec772d,0.2017415665122713,Sanofi,,series_b
a48b24d6-05eb-ff02-c3f5-f27882637dba,0.1662640057938045,Permira Debt Managers,venture_capital,debt_financing
f954bc46-1c4b-455b-8218-80f4b9c9bf75,0.0,Triple Point Ventures,"micro_vc,venture_capital",series_unknown
ddcf8e30-5c10-b6f2-a62b-efc33e26fea8,0.18846059587154695,SOFTBANK Latin America Ventures,venture_capital,series_unknown
ea334e5e-cefe-5558-eb4a-bd8f9aa97c81,0.0,Argan Capital Advisors,private_equity_firm,private_equity
44996a96-b3bc-2498-2d15-ea91a4b608e2,0.14816066438026407,Tsinghua Unigroup,,post_ipo_equity
98e158f9-8bee-a447-c7f7-4cb7b0ef3ee8,0.22825632342634317,Walden Venture Capital,venture_capital,series_b
dc2e9b70-d6fd-685a-a828-5ffa29d790ae,0.22211633308430362,Clarus Ventures,venture_capital,series_a
8780a9f2-46e5-35bc-3cd4-1ab9b78ad021,0.1859821217670023,Octafinance,,series_d
a691cf4e-5af6-8733-9d52-2e5878527e5c,0.1527673011989055,IDFC Private Equity,private_equity_firm,private_equity
8ec77fb7-051b-bd45-9cd5-58c34a5eca64,0.0,Archangels,angel_group,series_unknown
5a519775-0598-4a4a-8f89-1d42814a8623,0.0,Serena Ventures,"micro_vc,venture_capital",series_unknown
320f8368-5a09-b293-fe58-36bb1da87925,6.658676255160474e-05,Maumee Ventures,venture_capital,seed
90527fe9-6708-8591-948f-824e0653b795,0.20555456780477555,Reliance Industries,,corporate_round
dc8db465-1671-27cf-ab36-cd3ccf19751c,0.21728530837988594,Generation Partners,private_equity_firm,series_b
efcafa11-7566-d16b-e456-548f6f7ca99d,0.0,Motilal Oswal Financial Services,investment_bank,series_unknown
88a5bf68-d2e9-5b2a-1301-d12ba0d42494,0.16757531179314009,Northwater Capital,"investment_bank,venture_capital",series_b
eabee8b0-79dd-6637-a2d9-53b0db78784f,0.21633561596221285,Valor Capital Group,venture_capital,series_a
6390d0cf-6297-3970-7615-9aa9a2275116,0.19233441334348325,Leapfrog Ventures,venture_capital,series_b
dfdfd12c-8395-b5b5-e63e-b70c26bdf9d2,0.0,Huron Capital,private_equity_firm,private_equity
6b63634d-ef38-965d-1003-0b1af77c0fe8,0.0,Equity Group Investments,venture_capital,series_a
c4726174-824e-ca94-1b7c-e77f878aa326,0.18105001628494444,"Thomas, McNerney & Partners",venture_capital,series_b
0fa434c9-6d44-ea6a-8409-c921f05f2e2b,0.1840994649837568,Thuja Capital,micro_vc,series_unknown
d52d335a-bef5-7523-e241-8688650abc52,0.20652922199066825,Techno Venture Management,"private_equity_firm,venture_capital",series_b
f5bc7866-bf9d-2dbf-1275-d94310f1414c,0.16036896565907083,Kingdon Capital,hedge_fund,debt_financing
602bb395-49b6-8aca-c8ea-6507975ead29,0.21992937600521048,Chicago Ventures,venture_capital,seed
df80cd8f-a584-e0b0-a977-ad6c66b8b0fa,0.19781108979691606,Data Point Capital,venture_capital,series_a
b03646fb-bd99-bf21-c731-60434fc503ab,0.22262151704700586,Burda Principal Investments,corporate_venture_capital,series_b
9f85686a-94c1-4440-9847-85cadf9e42b4,0.0,Jerry Chang,angel,angel
51650320-a5e9-464c-9615-c95ff9658262,0.1854318436656035,Jefferson River Capital,family_investment_office,series_b
2cb29b76-6989-7df3-a16a-c5e750e8169f,0.0,The House Fund,"micro_vc,venture_capital",seed
59748139-80f4-56b8-56f6-cd027522cf76,0.19537111358331397,Delta Partners Capital Limited,"private_equity_firm,syndicate,venture_capital",series_c
90ff99bf-1213-0fb3-fa86-0f2c3e78307a,0.0,Super G Capital,private_equity_firm,debt_financing
f54119ca-3868-c59a-1f26-3d1a1095848f,0.19083864755446872,Windcrest Partners,venture_capital,seed
0daf558b-0061-c6f8-5869-66b58e13cdff,0.0,Tamra-Tacoma Capital Partners,venture_capital,series_unknown
4bd8eadc-7384-d33a-8874-9391ff7139d7,0.0,CHECK24 Ventures,"corporate_venture_capital,venture_capital",seed
4b3b3bb1-6d44-3282-ad55-0eadf4a0a52f,0.24263717749398067,Dell Technologies Capital,corporate_venture_capital,series_a
019f66ca-2f43-c05f-024c-7ccb74d8ef01,0.19802692786175324,ORIX Ventures,venture_capital,series_unknown
57ecbf27-e80e-69bc-152e-20d35bd059a7,6.658676255160474e-05,Tianxing Capital,venture_capital,post_ipo_equity
6440c6b4-e7a1-48f6-9edc-2cee961b5e21,0.16050192688419165,THI Investments,family_investment_office,series_c
1c3bf5c9-870e-4696-44e7-933deedbacf6,0.16313793485957392,Carthona Capital,venture_capital,seed
0d1cb8fb-7a4f-ed3f-4550-6ab620b060db,0.16313793485957392,Soul Htite,angel,series_a
fe69ccf8-acfd-40b0-a450-ea6d27d73f15,0.16313793485957392,Martis Capital,private_equity_firm,private_equity
6cb9d6da-4e0f-3bac-6325-68627aab62cb,0.245460765950025,Investor Growth Capital Limited,venture_capital,series_c
649bec8f-2732-b53a-526b-1bd65b3fc577,0.2068725381991543,Tribeca Venture Partners,venture_capital,series_a
efd2902a-e461-5b3b-03f7-19b50a7eb79f,0.21128795982455462,Neuberger Berman Group,private_equity_firm,private_equity
057d8605-89a1-a8d8-b182-fe953500417e,0.19905862449024034,Fifth Third Capital,corporate_venture_capital,series_unknown
b6879b42-6bc2-28bf-dfe4-c954e2aa3514,0.20379933521034943,Spring Lake Equity Partners,private_equity_firm,series_unknown
1bde46d2-4e91-c93e-ed6c-807f82eae9e6,0.0,GLP,private_equity_firm,series_a
0ed5402c-cad7-95b8-06be-e7cd30bda343,0.22073183458081355,HBM Healthcare Investments AG,venture_capital,series_b
11198895-adca-6cb2-5a8b-e892d44a6e31,0.18199182283340062,LODH Immunology Fund,investment_bank,series_a
d47c4734-6d4d-763a-7771-4b03a08a8450,0.21342061305224133,EnerTech Capital,"corporate_venture_capital,private_equity_firm,venture_capital",series_unknown
c0b362f3-8909-2424-b225-7925b1cff6e1,0.2084516423049553,Liberty Associated Partners,private_equity_firm,series_b
69649916-6498-3453-7029-5baa1dd376c0,0.21127258709204733,BCE Capital,venture_capital,series_a
c028d660-0f1d-3080-9282-db318c0f799d,0.0,Sigma Square Capital,private_equity_firm,series_a
14ffe93e-08be-b577-717f-4988961020cb,0.20907700723770908,Ferd Capital,"private_equity_firm,venture_capital",series_c
327b642c-1cf9-8229-fee7-a2af3c673467,0.1707548970650251,Cabiedes & Partners,"micro_vc,venture_capital",seed
c400b921-7dbd-b2ef-471d-fcd5b2ec7737,0.20554486771663413,Vivo Capital,"private_equity_firm,venture_capital",series_a
620a9c91-2d11-7e6c-e412-7693a0797559,6.658676255160474e-05,Alliance Trust,investment_bank,series_unknown
